number,values_0,values_1,values_2,values_3,datetime_start,datetime_complete,duration,params_R,user_attrs_R,user_attrs_alpha,user_attrs_beta,user_attrs_community_distinction,user_attrs_gamma,user_attrs_ifr,user_attrs_inequality,user_attrs_modularity,user_attrs_n_comm,system_attrs_NSGAIISampler:generation,state
352,0.7079151400729811,0.7837917360795379,0.14001391673858157,0.9457656320241772,2025-11-21 04:56:51.715738,2025-11-21 04:56:52.064126,0 days 00:00:00.348388,8.416283131998924,8.416283131998924,0.35888459765883285,0.47320444295039876,0.14001391673858157,0.16791095939076828,0.9457656320241772,0.21620826392046205,0.7079151400729811,5,7,COMPLETE
353,0.7724030566056671,0.0,0.0,0.0,2025-11-21 04:56:52.065025,2025-11-21 04:56:52.429886,0 days 00:00:00.364861,3.2108114843550117,3.2108114843550117,0.15129992148609275,0.6274882148658596,0.0,0.22121186364804768,0.0,1.0,0.7724030566056671,23,7,COMPLETE
354,0.7973916293505576,0.0,0.0,0.0,2025-11-21 04:56:52.430888,2025-11-21 04:56:52.799761,0 days 00:00:00.368873,2.2409718477045133,2.2409718477045133,0.17214486305959614,0.38146212062078055,0.0,0.44639301631962336,0.0,1.0,0.7973916293505576,22,7,COMPLETE
355,0.4760584213030679,0.0,0.0,0.0,2025-11-21 04:56:52.799761,2025-11-21 04:56:53.139857,0 days 00:00:00.340096,8.245402421166315,8.245402421166315,0.16505184078951782,0.18541304680472495,0.0,0.6495351124057571,0.0,1.0,0.4760584213030679,2,7,COMPLETE
356,0.7786680403771636,0.0,0.0,0.0,2025-11-21 04:56:53.140857,2025-11-21 04:56:53.522911,0 days 00:00:00.382054,1.778368760687029,1.778368760687029,0.20805527315829145,0.35137989650423207,0.0,0.4405648303374765,0.0,1.0,0.7786680403771636,32,7,COMPLETE
357,0.5092542921205027,0.5786367095841358,0.07994869788514748,0.9608166369029321,2025-11-21 04:56:53.523912,2025-11-21 04:56:53.868731,0 days 00:00:00.344819,7.650643603371365,7.650643603371365,0.27779707004320103,0.2802116221805119,0.07994869788514748,0.44199130777628703,0.9608166369029321,0.42136329041586423,0.5092542921205027,3,7,COMPLETE
358,0.5290236857662418,0.6236701739419431,0.06017590970060024,0.9585746746464958,2025-11-21 04:56:53.868731,2025-11-21 04:56:54.214244,0 days 00:00:00.345513,11.372417534962056,11.372417534962056,0.2710317695164326,0.5967434826839896,0.06017590970060024,0.13222474779957763,0.9585746746464958,0.37632982605805687,0.5290236857662418,3,7,COMPLETE
359,0.5047994722666953,0.561709755012481,0.08330814884512387,0.9677375897014175,2025-11-21 04:56:54.215243,2025-11-21 04:56:54.564245,0 days 00:00:00.349002,7.542478867696729,7.542478867696729,0.36947710458128336,0.21767869544836038,0.08330814884512387,0.4128441999703564,0.9677375897014175,0.43829024498751906,0.5047994722666953,3,7,COMPLETE
360,0.701615416474964,0.7742840748341319,0.1560550713554945,0.9417986820248349,2025-11-21 04:56:54.565245,2025-11-21 04:56:54.912151,0 days 00:00:00.346906,5.57578422516848,5.57578422516848,0.3201496892488128,0.43194372626719013,0.1560550713554945,0.24790658448399697,0.9417986820248349,0.2257159251658681,0.701615416474964,5,7,COMPLETE
361,0.6257979961552772,0.6775375458429149,0.11978733411058091,0.9575274004023302,2025-11-21 04:56:54.913152,2025-11-21 04:56:55.264387,0 days 00:00:00.351235,8.254526293644709,8.254526293644709,0.5311531696060914,0.33505480059919657,0.11978733411058091,0.13379202979471203,0.9575274004023302,0.32246245415708513,0.6257979961552772,4,7,COMPLETE
362,0.4731477378931095,0.0,0.0,0.0,2025-11-21 04:56:55.265288,2025-11-21 04:56:55.600559,0 days 00:00:00.335271,6.311655350160924,6.311655350160924,0.15836620687222286,0.15014406861865343,0.0,0.6914897245091236,0.0,1.0,0.4731477378931095,2,7,COMPLETE
363,0.6306745736776715,0.708411869657219,0.09756120133405329,0.9486344014276159,2025-11-21 04:56:55.601559,2025-11-21 04:56:55.939526,0 days 00:00:00.337967,7.228976287817317,7.228976287817317,0.28502327253784326,0.41850027110072874,0.09756120133405329,0.29647645636142794,0.9486344014276159,0.2915881303427809,0.6306745736776715,4,7,COMPLETE
364,0.47645497201520426,0.0,0.0,0.0,2025-11-21 04:56:55.940440,2025-11-21 04:56:56.281426,0 days 00:00:00.340986,11.385380492153514,11.385380492153514,0.17135710509536356,0.27775768619651864,0.0,0.5508852087081179,0.0,1.0,0.47645497201520426,2,7,COMPLETE
365,0.686547288857717,0.7631305351602352,0.1649469428455285,0.9346489753648273,2025-11-21 04:56:56.282292,2025-11-21 04:56:56.627625,0 days 00:00:00.345333,5.55407769690813,5.55407769690813,0.47230179785105075,0.251612655725862,0.1649469428455285,0.27608554642308725,0.9346489753648273,0.23686946483976476,0.686547288857717,5,7,COMPLETE
366,0.4785257574380374,0.0,0.0,0.0,2025-11-21 04:56:56.628540,2025-11-21 04:56:56.971975,0 days 00:00:00.343435,11.5925009201511,11.5925009201511,0.2838114580574371,0.3104959592171288,0.0,0.4056925827254342,0.0,1.0,0.4785257574380374,2,7,COMPLETE
367,0.47884545107572446,0.0,0.0,0.0,2025-11-21 04:56:56.972981,2025-11-21 04:56:57.312290,0 days 00:00:00.339309,11.006181740538668,11.006181740538668,0.2633673022680861,0.380377354283009,0.0,0.35625534344890486,0.0,1.0,0.47884545107572446,2,7,COMPLETE
368,0.7659948317797478,0.8686010555465591,0.1933785450309698,0.8922805684972821,2025-11-21 04:56:57.313294,2025-11-21 04:56:57.660996,0 days 00:00:00.347702,3.5558069152876124,3.5558069152876124,0.19459176105621045,0.4057629167476112,0.1933785450309698,0.39964532219617843,0.8922805684972821,0.13139894445344086,0.7659948317797478,9,7,COMPLETE
369,0.7949235074696973,0.9038842231196613,0.2577017083400851,0.8545346662002224,2025-11-21 04:56:57.660996,2025-11-21 04:56:58.026311,0 days 00:00:00.365315,2.2282936591892373,2.2282936591892373,0.6059170239864566,0.24584388208431807,0.2577017083400851,0.14823909392922524,0.8545346662002224,0.09611577688033868,0.7949235074696973,20,7,COMPLETE
370,0.782402371303204,0.9031757769067993,0.21934078750528602,0.8742576209714368,2025-11-21 04:56:58.027308,2025-11-21 04:56:58.382092,0 days 00:00:00.354784,2.5581690144629796,2.5581690144629796,0.34859396423991784,0.27735534051214705,0.21934078750528602,0.3740506952479351,0.8742576209714368,0.09682422309320067,0.782402371303204,12,7,COMPLETE
371,0.7787688156698619,0.0,0.0,0.0,2025-11-21 04:56:58.383092,2025-11-21 04:56:58.754702,0 days 00:00:00.371610,1.6913291693412722,1.6913291693412722,0.2872784056813268,0.3338119684487796,0.0,0.37890962586989363,0.0,1.0,0.7787688156698619,32,7,COMPLETE
372,0.7925621956314693,0.915018423478807,0.22637940280857233,0.8546180169735859,2025-11-21 04:56:58.756704,2025-11-21 04:56:59.107307,0 days 00:00:00.350603,2.491651087937248,2.491651087937248,0.1267957034316925,0.40196737777262703,0.22637940280857233,0.4712369187956805,0.8546180169735859,0.08498157652119301,0.7925621956314693,18,7,COMPLETE
373,0.7124691545500214,0.7965157694257087,0.14111147442828442,0.9453964629583471,2025-11-21 04:56:59.108088,2025-11-21 04:56:59.450684,0 days 00:00:00.342596,8.671571120871747,8.671571120871747,0.22429110841779937,0.5778342005188223,0.14111147442828442,0.1978746910633784,0.9453964629583471,0.2034842305742913,0.7124691545500214,5,7,COMPLETE
374,0.7857495351296612,0.0,0.0,0.0,2025-11-21 04:56:59.450684,2025-11-21 04:56:59.807920,0 days 00:00:00.357236,2.247480808832404,2.247480808832404,0.36122248692799097,0.3628277843032047,0.0,0.2759497287688043,0.0,1.0,0.7857495351296612,25,7,COMPLETE
375,0.7556109275962556,0.8649387054075179,0.19443423829934348,0.8828764241934921,2025-11-21 04:56:59.809396,2025-11-21 04:57:00.150625,0 days 00:00:00.341229,4.849244118084494,4.849244118084494,0.26287275445344227,0.5802667403762641,0.19443423829934348,0.15686050517029362,0.8828764241934921,0.135061294592482,0.7556109275962556,9,7,COMPLETE
376,0.4777491862297607,0.0,0.0,0.0,2025-11-21 04:57:00.151625,2025-11-21 04:57:00.487591,0 days 00:00:00.335966,10.371190765179273,10.371190765179273,0.324614135561299,0.13728392915004928,0.0,0.5381019352886517,0.0,1.0,0.4777491862297607,2,7,COMPLETE
377,0.7915275403250849,0.8280064235033016,0.17190264341095515,0.945964234096529,2025-11-21 04:57:00.488492,2025-11-21 04:57:00.827397,0 days 00:00:00.338905,1.7443553252261716,1.7443553252261716,0.11539164242375244,0.10244943193041445,0.17190264341095515,0.782158925645833,0.945964234096529,0.1719935764966985,0.7915275403250849,8,7,COMPLETE
378,0.47196594026147665,0.0,0.0,0.0,2025-11-21 04:57:00.828307,2025-11-21 04:57:01.163725,0 days 00:00:00.335418,10.051919067183826,10.051919067183826,0.6431442534351304,0.11599437610005353,0.0,0.24086137046481607,0.0,1.0,0.47196594026147665,2,7,COMPLETE
379,0.7611189795286096,0.8979067981011425,0.23242811967744756,0.8612607449419659,2025-11-21 04:57:01.165041,2025-11-21 04:57:01.508251,0 days 00:00:00.343210,4.4594751351207,4.4594751351207,0.18446061244599143,0.6632271198311479,0.23242811967744756,0.15231226772286052,0.8612607449419659,0.10209320189885747,0.7611189795286096,11,7,COMPLETE
380,0.7788144936542363,0.8589307493605388,0.19193987855037914,0.907390733501,2025-11-21 04:57:01.509250,2025-11-21 04:57:01.849903,0 days 00:00:00.340653,2.740730690027391,2.740730690027391,0.2799884111662198,0.2428554771864861,0.19193987855037914,0.477156111647294,0.907390733501,0.14106925063946119,0.7788144936542363,9,7,COMPLETE
381,0.7006421119459929,0.7790992326590046,0.14153306884999606,0.9407054602009183,2025-11-21 04:57:01.850903,2025-11-21 04:57:02.182399,0 days 00:00:00.331496,8.815740236323581,8.815740236323581,0.3995664637340324,0.4946750730191911,0.14153306884999606,0.10575846324677639,0.9407054602009183,0.22090076734099537,0.7006421119459929,5,7,COMPLETE
382,0.5031493381611681,0.5588861965253871,0.08855680621588428,0.9671806196847027,2025-11-21 04:57:02.183397,2025-11-21 04:57:02.530367,0 days 00:00:00.346970,8.103899891188782,8.103899891188782,0.3547075228295363,0.20510200351160585,0.08855680621588428,0.44019047365885766,0.9671806196847027,0.44111380347461293,0.5031493381611681,3,7,COMPLETE
383,0.4736026969367071,0.0,0.0,0.0,2025-11-21 04:57:02.531354,2025-11-21 04:57:02.863659,0 days 00:00:00.332305,10.713456142034056,10.713456142034056,0.207889528354004,0.23146493720007055,0.0,0.5606455344459255,0.0,1.0,0.4736026969367071,2,7,COMPLETE
384,0.47550289201800744,0.0,0.0,0.0,2025-11-21 04:57:02.865630,2025-11-21 04:57:03.196468,0 days 00:00:00.330838,9.2182459599408,9.2182459599408,0.1135186129406994,0.1968240613348485,0.0,0.689657325724452,0.0,1.0,0.47550289201800744,2,7,COMPLETE
385,0.4770894183084262,0.0,0.0,0.0,2025-11-21 04:57:03.197468,2025-11-21 04:57:03.531161,0 days 00:00:00.333693,9.93654976904091,9.93654976904091,0.22268381328981757,0.2632116354566121,0.0,0.5141045512535702,0.0,1.0,0.4770894183084262,2,7,COMPLETE
386,0.7371098515604556,0.8369826301103864,0.20804242425042577,0.8858839310407722,2025-11-21 04:57:03.531761,2025-11-21 04:57:03.872894,0 days 00:00:00.341133,4.461363011998718,4.461363011998718,0.18227169914603197,0.5033921802552606,0.20804242425042577,0.3143361205987075,0.8858839310407722,0.16301736988961357,0.7371098515604556,8,7,COMPLETE
387,0.7671577134883916,0.849395335555277,0.1907336073511038,0.8983038353401914,2025-11-21 04:57:03.873880,2025-11-21 04:57:04.216834,0 days 00:00:00.342954,3.3631152096870895,3.3631152096870895,0.34350967676808897,0.283185440148079,0.1907336073511038,0.37330488308383203,0.8983038353401914,0.15060466444472304,0.7671577134883916,9,7,COMPLETE
388,0.5115484157511581,0.5861404053834776,0.07993825071503645,0.9607805037481658,2025-11-21 04:57:04.216834,2025-11-21 04:57:04.550548,0 days 00:00:00.333714,9.381454892229012,9.381454892229012,0.33777538952053854,0.4633373078316102,0.07993825071503645,0.19888730264785123,0.9607805037481658,0.41385959461652244,0.5115484157511581,3,7,COMPLETE
389,0.4943207720692522,0.558493076087788,0.08935255063355475,0.9610033272717233,2025-11-21 04:57:04.552548,2025-11-21 04:57:04.886482,0 days 00:00:00.333934,9.971764762306272,9.971764762306272,0.4532835772189918,0.3741569163260686,0.08935255063355475,0.17255950645493942,0.9610033272717233,0.4415069239122121,0.4943207720692522,3,7,COMPLETE
390,0.4712773762786092,0.0,0.0,0.0,2025-11-21 04:57:04.887678,2025-11-21 04:57:05.217815,0 days 00:00:00.330137,11.90030399100707,11.90030399100707,0.49649530964681043,0.17128348192571885,0.0,0.3322212084274708,0.0,1.0,0.4712773762786092,2,7,COMPLETE
391,0.7270974780723529,0.8534558798498456,0.15744515785916868,0.8883429439264814,2025-11-21 04:57:05.218434,2025-11-21 04:57:05.556785,0 days 00:00:00.338351,5.8324856075699785,5.8324856075699785,0.17491471591001018,0.5998532840977296,0.15744515785916868,0.22523199999226,0.8883429439264814,0.1465441201501544,0.7270974780723529,7,7,COMPLETE
392,0.7243189823859487,0.8531684173790902,0.15892921832362267,0.8854325243969308,2025-11-21 04:57:05.557808,2025-11-21 04:57:05.897292,0 days 00:00:00.339484,5.406189900824224,5.406189900824224,0.14343800908140458,0.5650107270668451,0.15892921832362267,0.29155126385175023,0.8854325243969308,0.14683158262090976,0.7243189823859487,7,7,COMPLETE
393,0.5275854695208299,0.614827771294234,0.05255843066038842,0.9595899790778701,2025-11-21 04:57:05.898241,2025-11-21 04:57:06.231726,0 days 00:00:00.333485,9.652336087790967,9.652336087790967,0.17204666550786965,0.4019489349792882,0.05255843066038842,0.4260043995128421,0.9595899790778701,0.385172228705766,0.5275854695208299,3,7,COMPLETE
394,0.7016158017536314,0.7709460763219919,0.15675663069652232,0.945554947801535,2025-11-21 04:57:06.232726,2025-11-21 04:57:06.569187,0 days 00:00:00.336461,5.078437172656687,5.078437172656687,0.5077291676273583,0.29347399302661115,0.15675663069652232,0.19879683934603057,0.945554947801535,0.22905392367800811,0.7016158017536314,5,7,COMPLETE
395,0.5349294431630376,0.638468218241905,0.05284314678499902,0.9546533239535655,2025-11-21 04:57:06.569187,2025-11-21 04:57:06.905192,0 days 00:00:00.336005,11.27295191883743,11.27295191883743,0.13394768502495458,0.49820227885320223,0.05284314678499902,0.3678500361218431,0.9546533239535655,0.361531781758095,0.5349294431630376,3,7,COMPLETE
396,0.48026500921994797,0.0,0.0,0.0,2025-11-21 04:57:06.906198,2025-11-21 04:57:07.234863,0 days 00:00:00.328665,10.513333894351623,10.513333894351623,0.15948452191205406,0.17129329026952395,0.0,0.669222187818422,0.0,1.0,0.48026500921994797,2,7,COMPLETE
397,0.7173467664437597,0.8220711068091813,0.15352255139153345,0.9117622096948919,2025-11-21 04:57:07.235864,2025-11-21 04:57:07.580019,0 days 00:00:00.344155,6.004437287437693,6.004437287437693,0.25401150722968335,0.4704605191787272,0.15352255139153345,0.2755279735915894,0.9117622096948919,0.17792889319081867,0.7173467664437597,6,7,COMPLETE
398,0.48009699043313325,0.0,0.0,0.0,2025-11-21 04:57:07.581008,2025-11-21 04:57:07.911290,0 days 00:00:00.330282,9.384146211810723,9.384146211810723,0.296553549814885,0.16170786660991054,0.0,0.5417385835752044,0.0,1.0,0.48009699043313325,2,7,COMPLETE
399,0.4769062262958891,0.0,0.0,0.0,2025-11-21 04:57:07.912504,2025-11-21 04:57:08.243630,0 days 00:00:00.331126,9.422700177889165,9.422700177889165,0.11934065438732579,0.17484877306913152,0.0,0.7058105725435426,0.0,1.0,0.4769062262958891,2,7,COMPLETE
400,0.7826039052997228,0.0,0.0,0.0,2025-11-21 04:57:08.244523,2025-11-21 04:57:08.601303,0 days 00:00:00.356780,2.5828006227772926,2.5828006227772926,0.20644954124205733,0.5038319524093557,0.0,0.289718506348587,0.0,1.0,0.7826039052997228,25,8,COMPLETE
401,0.5299453477142925,0.6415404407060582,0.06313541323406839,0.9511106209494576,2025-11-21 04:57:08.602812,2025-11-21 04:57:08.937709,0 days 00:00:00.334897,10.97680552013545,10.97680552013545,0.14960400219990044,0.7268760492982741,0.06313541323406839,0.1235199485018254,0.9511106209494576,0.3584595592939418,0.5299453477142925,3,8,COMPLETE
402,0.4244868842640292,0.4329913644292456,0.10611770406372549,0.9822155571357231,2025-11-21 04:57:08.938714,2025-11-21 04:57:09.273596,0 days 00:00:00.334882,6.8051499107025,6.8051499107025,0.5515486310327447,0.1431314634416916,0.10611770406372549,0.30531990552556376,0.9822155571357231,0.5670086355707544,0.4244868842640292,3,8,COMPLETE
403,0.4697702255599775,0.0,0.0,0.0,2025-11-21 04:57:09.274595,2025-11-21 04:57:09.603651,0 days 00:00:00.329056,10.177803394131287,10.177803394131287,0.532374942219687,0.15238171660414315,0.0,0.3152433411761699,0.0,1.0,0.4697702255599775,2,8,COMPLETE
404,0.7419026335780617,0.8469139000821491,0.19841769252372732,0.8878561326863117,2025-11-21 04:57:09.604557,2025-11-21 04:57:09.948514,0 days 00:00:00.343957,4.8605208108214235,4.8605208108214235,0.18046879223765755,0.5669140719778528,0.19841769252372732,0.2526171357844895,0.8878561326863117,0.1530860999178509,0.7419026335780617,8,8,COMPLETE
405,0.4931309466266647,0.5638425266880916,0.10333227923497856,0.9570229440117773,2025-11-21 04:57:09.949521,2025-11-21 04:57:10.284664,0 days 00:00:00.335143,10.902993899210106,10.902993899210106,0.47458889783337255,0.4231682264159995,0.10333227923497856,0.102242875750628,0.9570229440117773,0.43615747331190835,0.4931309466266647,3,8,COMPLETE
406,0.702061241849266,0.7727878373521918,0.1648294144362526,0.9430770514702812,2025-11-21 04:57:10.285660,2025-11-21 04:57:10.622520,0 days 00:00:00.336860,5.586617626708713,5.586617626708713,0.3601176771758112,0.45709006990256607,0.1648294144362526,0.18279225292162274,0.9430770514702812,0.22721216264780822,0.702061241849266,5,8,COMPLETE
407,0.827901708614313,0.8974998923046006,0.19996494401144047,0.9144783525770781,2025-11-21 04:57:10.623521,2025-11-21 04:57:10.967113,0 days 00:00:00.343592,1.613795340543133,1.613795340543133,0.102398454297195,0.16414786365822068,0.19996494401144047,0.7334536820445842,0.9144783525770781,0.10250010769539938,0.827901708614313,13,8,COMPLETE
408,0.4759907003701499,0.0,0.0,0.0,2025-11-21 04:57:10.968119,2025-11-21 04:57:11.298132,0 days 00:00:00.330013,11.006510752402269,11.006510752402269,0.1989248708255023,0.3703000604342629,0.0,0.43077506874023475,0.0,1.0,0.4759907003701499,2,8,COMPLETE
409,0.7908355505631164,0.9021227217581212,0.21678420588918343,0.8831786707427806,2025-11-21 04:57:11.298953,2025-11-21 04:57:11.643949,0 days 00:00:00.344996,2.458510106254402,2.458510106254402,0.28350864066233855,0.2827062431599977,0.21678420588918343,0.4337851161776638,0.8831786707427806,0.09787727824187879,0.7908355505631164,12,8,COMPLETE
410,0.7088333477868147,0.7832699619771863,0.14919373024285462,0.9470705442872992,2025-11-21 04:57:11.644946,2025-11-21 04:57:11.981347,0 days 00:00:00.336401,4.852793194699356,4.852793194699356,0.39246295158305167,0.28685513068236634,0.14919373024285462,0.32068191773458193,0.9470705442872992,0.21673003802281368,0.7088333477868147,5,8,COMPLETE
411,0.5191037014818489,0.6079222850243589,0.06993165862413168,0.9562318123418915,2025-11-21 04:57:11.983346,2025-11-21 04:57:12.315517,0 days 00:00:00.332171,11.475650654033451,11.475650654033451,0.32290023552076186,0.5391717655565249,0.06993165862413168,0.13792799892271332,0.9562318123418915,0.39207771497564115,0.5191037014818489,3,8,COMPLETE
412,0.5343657744551695,0.6370314642273573,0.057438042924077254,0.9569088141126056,2025-11-21 04:57:12.316419,2025-11-21 04:57:12.648483,0 days 00:00:00.332064,11.48137504284434,11.48137504284434,0.22376548732987014,0.6251408274159858,0.057438042924077254,0.15109368525414404,0.9569088141126056,0.3629685357726427,0.5343657744551695,3,8,COMPLETE
413,0.42448311376644726,0.43577103887062196,0.10960513844275484,0.9813573127779484,2025-11-21 04:57:12.648483,2025-11-21 04:57:12.980667,0 days 00:00:00.332184,7.521097825294504,7.521097825294504,0.5806053316005957,0.16311539388629176,0.10960513844275484,0.25627927451311244,0.9813573127779484,0.564228961129378,0.42448311376644726,3,8,COMPLETE
414,0.5111149503850229,0.5811143771498272,0.09064116458472765,0.9625347674338846,2025-11-21 04:57:12.982140,2025-11-21 04:57:13.314182,0 days 00:00:00.332042,8.134290727782894,8.134290727782894,0.32289100515921954,0.360158568888166,0.09064116458472765,0.31695042595261447,0.9625347674338846,0.41888562285017283,0.5111149503850229,3,8,COMPLETE
415,0.7215058974955812,0.8245009264360258,0.16570192447840998,0.9141201919177653,2025-11-21 04:57:13.315183,2025-11-21 04:57:13.654775,0 days 00:00:00.339592,6.208677980772357,6.208677980772357,0.13417796673406163,0.575041072496931,0.16570192447840998,0.2907809607690073,0.9141201919177653,0.17549907356397423,0.7215058974955812,6,8,COMPLETE
416,0.7089933713860564,0.7832491171387644,0.14985425175838124,0.9471971998752087,2025-11-21 04:57:13.655773,2025-11-21 04:57:13.993263,0 days 00:00:00.337490,4.578713102829678,4.578713102829678,0.38959854684939277,0.28812266607099873,0.14985425175838124,0.32227878707960844,0.9471971998752087,0.2167508828612356,0.7089933713860564,5,8,COMPLETE
417,0.734072644367767,0.8470488728644464,0.19769386105940087,0.8803158357922486,2025-11-21 04:57:13.994485,2025-11-21 04:57:14.346740,0 days 00:00:00.352255,4.950977726384117,4.950977726384117,0.184297696585966,0.5572926956248674,0.19769386105940087,0.2584096077891666,0.8803158357922486,0.1529511271355536,0.734072644367767,8,8,COMPLETE
418,0.47657572038676976,0.0,0.0,0.0,2025-11-21 04:57:14.347912,2025-11-21 04:57:14.680772,0 days 00:00:00.332860,8.561443788808903,8.561443788808903,0.13897880284611755,0.29635889611762406,0.0,0.5646623010362584,0.0,1.0,0.47657572038676976,2,8,COMPLETE
419,0.4760761121651613,0.0,0.0,0.0,2025-11-21 04:57:14.680772,2025-11-21 04:57:15.011878,0 days 00:00:00.331106,9.39993255909564,9.39993255909564,0.2671897728826367,0.19027259374642447,0.0,0.5425376333709387,0.0,1.0,0.4760761121651613,2,8,COMPLETE
420,0.47829691099660643,0.0,0.0,0.0,2025-11-21 04:57:15.012878,2025-11-21 04:57:15.342596,0 days 00:00:00.329718,9.81157995912141,9.81157995912141,0.37365758864067944,0.16666053563035282,0.0,0.4596818757289677,0.0,1.0,0.47829691099660643,2,8,COMPLETE
421,0.47729881134680063,0.0,0.0,0.0,2025-11-21 04:57:15.343595,2025-11-21 04:57:15.675127,0 days 00:00:00.331532,9.790990499342815,9.790990499342815,0.688922238277952,0.11143680836720907,0.0,0.19964095335483883,0.0,1.0,0.47729881134680063,2,8,COMPLETE
422,0.8032061304168052,0.9034204201971978,0.21009293954749073,0.8953832365388731,2025-11-21 04:57:15.675498,2025-11-21 04:57:16.020140,0 days 00:00:00.344642,2.4576640820112488,2.4576640820112488,0.3913879337408025,0.22244221485293098,0.21009293954749073,0.3861698514062665,0.8953832365388731,0.09657957980280217,0.8032061304168052,12,8,COMPLETE
423,0.4792553664224779,0.0,0.0,0.0,2025-11-21 04:57:16.020918,2025-11-21 04:57:16.350262,0 days 00:00:00.329344,6.691413199377106,6.691413199377106,0.18201804860578408,0.1078733358577975,0.0,0.7101086155364185,0.0,1.0,0.4792553664224779,2,8,COMPLETE
424,0.7803805258397424,0.895614231493095,0.25159274247600844,0.8632367796587974,2025-11-21 04:57:16.352154,2025-11-21 04:57:16.696979,0 days 00:00:00.344825,2.104366980174765,2.104366980174765,0.4865937829352882,0.14387164104040231,0.25159274247600844,0.3695345760243096,0.8632367796587974,0.10438576850690491,0.7803805258397424,14,8,COMPLETE
425,0.7082604116583218,0.7684936719619933,0.16545003207994752,0.9518654500477859,2025-11-21 04:57:16.697978,2025-11-21 04:57:17.036840,0 days 00:00:00.338862,7.270053264399223,7.270053264399223,0.3400911965205076,0.4816291281847398,0.16545003207994752,0.17827967529475267,0.9518654500477859,0.2315063280380068,0.7082604116583218,5,8,COMPLETE
426,0.4785642969662537,0.0,0.0,0.0,2025-11-21 04:57:17.037159,2025-11-21 04:57:17.386859,0 days 00:00:00.349700,6.136070264420459,6.136070264420459,0.20719190910516144,0.10996155705022718,0.0,0.6828465338446112,0.0,1.0,0.4785642969662537,2,8,COMPLETE
427,0.47729146633256736,0.0,0.0,0.0,2025-11-21 04:57:17.388905,2025-11-21 04:57:17.749626,0 days 00:00:00.360721,10.820893918962147,10.820893918962147,0.5632690887792217,0.2231983863195144,0.0,0.21353252490126384,0.0,1.0,0.47729146633256736,2,8,COMPLETE
428,0.7262998913095022,0.8488941937876928,0.14971041400323043,0.8887923389125719,2025-11-21 04:57:17.750628,2025-11-21 04:57:18.093828,0 days 00:00:00.343200,5.184607631796826,5.184607631796826,0.18007797040385992,0.5078748398715283,0.14971041400323043,0.3120471897246118,0.8887923389125719,0.1511058062123072,0.7262998913095022,7,8,COMPLETE
429,0.7573564835548405,0.0,0.0,0.0,2025-11-21 04:57:18.094881,2025-11-21 04:57:18.459539,0 days 00:00:00.364658,2.7292036724898616,2.7292036724898616,0.12260289911085104,0.6801954934509713,0.0,0.19720160743817758,0.0,1.0,0.7573564835548405,30,8,COMPLETE
430,0.773894627968574,0.0,0.0,0.0,2025-11-21 04:57:18.460539,2025-11-21 04:57:18.815646,0 days 00:00:00.355107,3.0014126615547765,3.0014126615547765,0.1056000877295468,0.588896409609529,0.0,0.3055035026609242,0.0,1.0,0.773894627968574,23,8,COMPLETE
431,0.4713158503179474,0.0,0.0,0.0,2025-11-21 04:57:18.816853,2025-11-21 04:57:19.145014,0 days 00:00:00.328161,9.495861633033458,9.495861633033458,0.5077656844160683,0.18057238476622767,0.0,0.311661930817704,0.0,1.0,0.4713158503179474,2,8,COMPLETE
432,0.47466138002542324,0.0,0.0,0.0,2025-11-21 04:57:19.146434,2025-11-21 04:57:19.478003,0 days 00:00:00.331569,7.991289664820741,7.991289664820741,0.19414659342993904,0.13598047296666915,0.0,0.6698729336033918,0.0,1.0,0.47466138002542324,2,8,COMPLETE
433,0.7940874140202373,0.9074713094986437,0.24291116704972704,0.8544059298654639,2025-11-21 04:57:19.478003,2025-11-21 04:57:19.828428,0 days 00:00:00.350425,2.5617880992892976,2.5617880992892976,0.22827426686657246,0.40711619547723776,0.24291116704972704,0.36460953765618975,0.8544059298654639,0.09252869050135623,0.7940874140202373,19,8,COMPLETE
434,0.790791222591547,0.9033388036363202,0.22144876925535367,0.8825884232855716,2025-11-21 04:57:19.830430,2025-11-21 04:57:20.173173,0 days 00:00:00.342743,2.383121464207473,2.383121464207473,0.35127571920557743,0.25241590965266814,0.22144876925535367,0.3963083711417543,0.8825884232855716,0.09666119636367974,0.790791222591547,12,8,COMPLETE
435,0.4266105278200497,0.4417213707919796,0.0919765442672284,0.9792342309316454,2025-11-21 04:57:20.174164,2025-11-21 04:57:20.509148,0 days 00:00:00.334984,8.86017588032076,8.86017588032076,0.5686711658897099,0.3220460266718757,0.0919765442672284,0.10928280743841433,0.9792342309316454,0.5582786292080204,0.4266105278200497,3,8,COMPLETE
436,0.7466527417915925,0.0,0.0,0.0,2025-11-21 04:57:20.510153,2025-11-21 04:57:20.877459,0 days 00:00:00.367306,2.264011566824032,2.264011566824032,0.3213551679425118,0.5507846800005136,0.0,0.1278601520569746,0.0,1.0,0.7466527417915925,33,8,COMPLETE
437,0.47683360836273175,0.0,0.0,0.0,2025-11-21 04:57:20.878364,2025-11-21 04:57:21.210196,0 days 00:00:00.331832,10.12953062254874,10.12953062254874,0.6815612095996093,0.17417656454636637,0.0,0.14426222585402418,0.0,1.0,0.47683360836273175,2,8,COMPLETE
